unnamed,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
1926,TVEpisode,5,An Ohio Family Relocates to Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/an-ohio-family-relocates-to-baltimore-maryland,"For the past 18 months, Paul has been commuting between his home in Mason, Ohio and Baltimore, Maryland.  So, he spends the weekend with his wife Gina and their daughters, Paige and Mia, and is in Baltimore for the rest of the work week.  This commute has been tough on the whole family.  So, he and Gina decided to sell their dream home in Ohio and buy a house in Baltimore.  But, they've had to face the harsh reality that the real estate market in Baltimore is much higher than Mason.  Can their broker, Anne Herrara Franklin, find a house that lives up to their expectations without maxing out their $700,000 budget?",46,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/an-ohio-family-relocates-to-baltimore,Bad,
1912,TVEpisode,4,Launching a Home Search,https://www.hgtv.com/shows/house-hunters/episodes/rocket-scientist-launches-home-search,"Sonya, a Maryland rocket scientist, loves her job and raising her 12 year-old daughter Jordan, but she's tired of living in a cramped rental in the suburbs near Washington D.C. She's looking to buy a home that's close to work as well as her daughter's weekday boarding school in Baltimore. With advice from her best friend Linette, and a budget range of $250,000 to $300,000, can Sonya find a move-in ready place with lots of charm but not too much yard for this busy space engineer to care for?",47,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/launching-a-home-search,Bad,
1889,TVEpisode,7,Getting it All in Baltimore and Getting it Now,https://www.hgtv.com/shows/house-hunters/episodes/getting-it-all-in-baltimore-and-getting-it-now,"When Heather decided to buy her first home in downtown Baltimore, she set a realistic budget of $300,000 - $350,000.  This would allow her to indulge in her favorite pastimes:  traveling and shopping.  But, looking for a house is not as easy as buying a handbag, which is very frustrating for Heather.  Can her cousin and future roommate, Ra'Shaun, help her stay focused on the prize?  Heather is a handful, but realtor Monica Gordon-Truesdale, is determined to find the right house for her.",49,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/getting-it-all-in-baltimore-and-getting-it-now,Bad,
1802,TVEpisode,11,First Time Buyer Has Dad's Help in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/first-time-buyer-has-dads-help-in-baltimore,"When her Mom was diagnosed with breast cancer, Maya moved back home to help out. Now, a year later, Mom is healthy and Maya is ready to find a place of her own. But with her big sister in tow, and Dad as her agent, this first time buyer may have her hands full. Dad wants her to buy a single family house, but Maya wants a condo. Will she stick to her plan, or be pursuaded by her family?",56,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/first-time-buyer-has-dads-help-in-baltimore,Bad,
1632,TVEpisode,10,A Husband Wants a Baltimore Row Home but His Wife Wants the Suburbs,https://www.hgtv.com/shows/house-hunters/episodes/a-husband-wants-a-balitmore-row-home-but-his-wife-wants-the-suburbs,"High school sweethearts, Rich and his wife Erin, are ready to purchase their first home together in Baltimore, Maryland.  But finding a place that they both like isn't easy. Rich wants a Baltimore row home with charm, including exposed brick and hardwood floors. Erin would rather find a single family home in the suburbs.  With $300,000 to spend, who will win out?",69,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-husband-wants-a-baltimore-row-home-but-his-wife-wants-the-suburbs,Bad,
1440,TVEpisode,2,A Clean Start in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/germaphobe-and-husband-look-for-clean-home-in-maryland,"Larry and Janelle have learned a lot about each other in their first year of marriage. He's learned that she's a germaphobe, and she's learned that he's nearly obsessed with the perfect sound system in his media basement. Now they're finding these differences are seriously complicating their house hunt in suburban Baltimore. He refuses to replace germ-infested bathrooms that she hates, and she has a hard time understanding his need for a solitary basement. Will these newlyweds be able to make a clean start in a new home?",83,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-clean-start-in-baltimore,Bad,
1402,TVEpisode,3,Woman Seeks Home Near Her Big Greek Family,https://www.hgtv.com/shows/house-hunters/episodes/woman-seeks-home-near-her-big-greek-family,"Angie is searching for a home in the horse country of Baltimore county, close to the barn where she boards her horse, Princess.  She also wants a traditional colonial home large enough to entertain her big Greek family. Coming along on the hunt is little siter Trini, a rock climbing instructor and born risk-taker, who wants to push Angie outside her comfort zone, towards a younger, more modern place. Will Angie settle on a traditional home, or will Trini be able to convince her to get a hip, modern pad?",86,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/woman-seeks-home-near-her-big-greek-family,Bad,
1391,TVEpisode,5,McMansion vs. Townhouse in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/mcmansion-vs-townhouse-in-baltimore,"Ryan and Stacey have $300,000 to buy their first home outside Baltimore, but they want very different things.  He dreams of a grand McMansion, but she wants a cookie cutter townhouse with a uniform look.  And since they're both a bit stubborn, neither one is willing to give an inch. Can they find a place that they can agree on, or will this house hunt become a Battle in Baltimore?",87,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/mcmansion-vs-townhouse-in-baltimore,Bad,
1386,TVEpisode,13,Young Couple Searches for the Perfect Baltimore Row Home,https://www.hgtv.com/shows/house-hunters/episodes/young-couple-searches-for-the-perfect-baltimore-row-home,"Determined to find the perfect Baltimore row-home in their adopted city, Lacy and Julian run into trouble as he insists on a move-in ready home, while she insists on living in Baltimore's Canton neighborhood.  As they search, it becomes apparent that they won't be able to afford both the neighborhood Lacy has her mind set on and a house with all the bells and whistles Julian sees as necessary - and neither of them wants to back down.",88,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-couple-searches-for-the-perfect-baltimore-row-home,Bad,
1234,TVEpisode,3,Row House or Colonial Wanted in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/row-house-or-colonial-wanted-in-baltimore,"Baltimore couple Tiffany and Dave are ready to move out of the bachelor pad he bought several years ago and into a place they can both call their own.  She'd prefer a row house like the one they currently live in, but with more space and lots of charm, and as close to downtown as possible.  He, on the other hand, no longer wants to be attached to neighbors, so he's looking for a large detached Colonial in a suburban environment.",98,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/row-house-or-colonial-wanted-in-baltimore,Bad,
1188,TVEpisode,9,Young Buyers Look for Vintage Home in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/young-buyers-look-for-vintage-home-in-baltimore,"A 20-something couple in love with Charm City's historic vibe is looking to buy their first home. They're only considering historic homes because they love all things vintage. Finding one they can agree on might prove to be a historic feat in itself, even in a city full of older homes like Baltimore.",102,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/young-buyers-look-for-vintage-home-in-baltimore,Bad,
1170,TVEpisode,4,He Wants Gadgets and She Wants Mermaids in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/he-wants-gadgets-and-she-wants-mermaids-in-baltimore,"A Baltimore couple agree they need a larger home in a nice neighborhood for their family of six. He wants a house Ironman would live in with plenty of gadgets and remote controls. She prefers a home a mermaid would love that is covered  from wall to wall in her signature color, aqua.",103,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/he-wants-gadgets-and-she-wants-mermaids-in-baltimore,Bad,
1117,TVEpisode,3,Husband / Agent Tries to Find House for Picky Wife in Baltimore,https://www.hgtv.com/shows/house-hunters/episodes/husband-agent-tries-to-find-house-for-picky-wife-in-baltimore,"A Baltimore couple is ready to upgrade from their one-bedroom apartment to a single-family home. He'll be acting as their real estate agent and hopes to find something that makes his very picky wife happy. She wants it all: an updated kitchen with an island, a big backyard, a bathroom on the main floor, an open floor plan with a master suite -- and it has to be move-in-ready. So good luck with that.",107,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/husband-/-agent-tries-to-find-house-for-picky-wife-in-baltimore,Bad,
1075,TVEpisode,13,But Will the Sofa Fit?,https://www.hgtv.com/shows/house-hunters/episodes/but-will-the-sofa-fit,"A flight attendant and a translator would love to buy a house in the Baltimore neighborhood of Greektown.  But in city known for its narrow townhouses and rowhomes, finding a place that's big and wide enough to fit their supersized sofa won't be easy.",111,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/but-will-the-sofa-fit?,Bad,
896,TVEpisode,2,Baltimore Style Battle,https://www.hgtv.com/shows/house-hunters/episodes/baltimore-style-battle,"Michael and Bryan are first-time homebuyers looking to settle down in Baltimore. While they're both set on finding a home in the historic city, the two disagree on style and location. The couple debates the pros and cons of living downtown versus the surrounding area as well as the benefits of living in a vintage home versus a modern one. Will they be able to find a compromise?",124,Baltimore,Maryland,0,House Hunters,"Baltimore, Maryland","Baltimore, Maryland, 21203, United States of America","(39.2908816, -76.610759, 0.0)",39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/baltimore-style-battle,Bad,
